x,y,z,pid,camid
1.3029311,-2.957156,20.980806,578,7
1.3175309,-2.9693449,20.96377,578,7
1.3297691,-2.981199,20.951157,578,7
1.309944,-2.962934,20.972721,578,7
-3.1048973,1.5051649,14.480761,578,8
-3.105223,1.5055616,14.481314,578,8
-3.1050978,1.5052665,14.480734,578,8
-3.1037464,1.5006994,14.477896,578,8
-3.108017,1.5087824,14.483567,578,8
-3.1168551,1.5173001,14.492582,578,8
-3.1062286,1.506414,14.481468,578,8
9.357042,1.0696793,9.677931,580,1
9.353605,1.0747124,9.673823,580,1
9.341164,1.0807356,9.679111,580,1
9.348497,1.0834423,9.674516,580,1
9.325431,1.1063352,9.697017,580,1
9.356094,1.0658895,9.681096,580,1
7.906445,-0.87761164,8.458684,580,2
7.8611093,-0.9537825,8.455241,580,2
7.8756537,-0.95411664,8.437215,580,2
7.862081,-0.97196126,8.457519,580,2
7.8375854,-0.9724454,8.472443,580,2
7.8511567,-0.9579785,8.459719,580,2
15.160792,6.53295,18.0904,580,3
15.160727,6.532969,18.090414,580,3
15.16081,6.532831,18.09034,580,3
15.160814,6.532878,18.090422,580,3
15.160777,6.5327573,18.090399,580,3
15.160755,6.53297,18.090359,580,3
4.78417,2.8695185,9.045549,580,4
4.7842855,2.875324,9.040153,580,4
4.7838273,2.874354,9.041339,580,4
4.788034,2.8814535,9.034387,580,4
4.792123,2.8976693,9.019267,580,4
4.7927995,2.8812973,9.030427,580,4
4.7889314,2.891483,9.02417,580,4
13.386259,-2.297922,4.5339255,580,5
13.385709,-2.2973347,4.534622,580,5
13.386513,-2.2976131,4.5339537,580,5
13.386164,-2.2978761,4.5338144,580,5
13.385377,-2.2981727,4.533623,580,5
13.3856125,-2.2971075,4.534784,580,5
5.758352,-4.1544504,-3.5530703,580,6
5.7522454,-4.144996,-3.5684133,580,6
5.7443094,-4.137867,-3.5667944,580,6
5.7363033,-4.1258945,-3.5695007,580,6
5.7422247,-4.140263,-3.5644379,580,6
5.7482204,-4.143549,-3.5662675,580,6
5.9659476,-4.4319096,-3.5636315,580,7
5.9620986,-4.417497,-3.564025,580,7
5.965807,-4.42423,-3.5632915,580,7
5.9681234,-4.4281263,-3.562872,580,7
5.9620457,-4.4209213,-3.5633283,580,7
5.965122,-4.423868,-3.5637465,580,7
6.135352,-5.249677,-3.5268395,580,8
6.120956,-5.2320704,-3.52175,580,8
6.119786,-5.232234,-3.5213099,580,8
6.117393,-5.2277164,-3.519384,580,8
6.118169,-5.2305512,-3.51823,580,8
6.109433,-5.2223396,-3.5097623,580,8
6.13308,-5.244921,-3.5057998,580,8
2.4105344,6.507408,6.1344476,582,1
2.3705766,6.466313,6.094469,582,1
2.4019392,6.503903,6.128855,582,1
2.3973975,6.4951544,6.121377,582,1
2.397493,6.4938827,6.120662,582,1
2.4019663,6.498964,6.126265,582,1
2.8769825,2.6300278,9.48915,582,2
2.8736842,2.6307337,9.490375,582,2
2.8807557,2.6307437,9.488444,582,2
2.8815627,2.6304054,9.4878645,582,2
2.8813124,2.631255,9.4884615,582,2
2.887016,2.6321685,9.48689,582,2
4.3881927,-2.224325,2.5786967,582,3
4.39568,-2.2309072,2.5860486,582,3
4.3998637,-2.2261965,2.5835044,582,3
4.4018016,-2.2240548,2.58033,582,3
4.3841486,-2.2198365,2.5814705,582,3
4.394373,-2.22663,2.584247,582,3
-4.90287,5.7531137,4.594433,582,4
-4.8819165,5.733409,4.578271,582,4
-4.900494,5.750812,4.592856,582,4
-4.8959765,5.7478676,4.593279,582,4
-4.882966,5.73361,4.578065,582,4
-4.896508,5.7470202,4.590713,582,4
-4.8972316,5.7480183,4.592228,582,4
2.6694207,1.9317335,8.844799,582,5
2.6715806,1.9337773,8.846645,582,5
2.6742835,1.935792,8.848295,582,5
2.6727352,1.9357663,8.848569,582,5
2.674298,1.9317148,8.846118,582,5
2.6711435,1.9342853,8.847314,582,5
3.5210261,-1.2886665,2.8898907,582,6
3.522246,-1.2869257,2.8877072,582,6
3.5153418,-1.2826204,2.8913033,582,6
3.5177186,-1.2828811,2.8890724,582,6
3.518789,-1.2863293,2.8903656,582,6
3.514219,-1.2826246,2.8928845,582,6
-2.8724,-2.4821765,4.7077794,582,7
-2.885352,-2.4689548,4.6948376,582,7
-2.8696125,-2.4847221,4.710938,582,7
-2.8808815,-2.473134,4.6994915,582,7
-2.873495,-2.480826,4.706832,582,7
-2.8731642,-2.481558,4.7071347,582,7
-2.751524,-2.5951416,4.828846,582,8
-2.7631238,-2.5853577,4.8161864,582,8
-2.7664862,-2.5802958,4.8138585,582,8
-2.7619398,-2.5841303,4.8185754,582,8
-2.7677884,-2.5792677,4.8136725,582,8
-2.7621992,-2.582883,4.8181124,582,8
-2.7600567,-2.5846715,4.820173,582,8
12.740711,1.8575828,3.7153661,584,1
12.750819,1.8615437,3.7212982,584,1
12.752322,1.8650125,3.7081418,584,1
12.773715,1.8835424,3.7114038,584,1
12.783982,1.892651,3.7121542,584,1
12.781359,1.889739,3.7187538,584,1
12.971215,2.0544236,3.7048368,584,2
12.970039,2.0416372,3.7195888,584,2
13.01557,2.0951142,3.6890287,584,2
12.972845,2.0562263,3.7035332,584,2
12.970085,2.0522475,3.7091882,584,2
12.970505,2.0518024,3.7150657,584,2
2.038279,11.092105,4.5989017,584,3
2.0382845,11.092416,4.5988564,584,3
2.040579,11.094414,4.5966225,584,3
2.0383108,11.092529,4.5986633,584,3
2.0382257,11.092508,4.5986648,584,3
2.0377007,11.0916605,4.5993176,584,3
5.3655987,4.000565,4.2722974,584,4
5.36562,4.0004363,4.272442,584,4
5.3656583,4.000529,4.2721763,584,4
5.365601,4.0006027,4.2723417,584,4
5.3656335,4.0004716,4.2721314,584,4
5.3656282,4.0004177,4.272732,584,4
5.3657193,4.000369,4.2728634,584,4
8.126649,-7.924317,12.268243,584,5
8.125838,-7.924734,12.269001,584,5
8.126507,-7.924492,12.268619,584,5
8.140443,-7.9107904,12.254528,584,5
8.153491,-7.89795,12.241336,584,5
8.128665,-7.9225364,12.26624,584,5
2.6335056,6.5789027,-0.8434596,584,6
2.6189005,6.5636854,-0.8193941,584,6
2.6274927,6.56567,-0.8274039,584,6
2.6140099,6.5660877,-0.8142405,584,6
2.6207588,6.5631533,-0.8234395,584,6
2.5993001,6.5646544,-0.8005725,584,6
9.438697,-4.8139644,-7.0788174,584,7
9.413049,-4.8365335,-7.05417,584,7
9.439096,-4.81334,-7.0790343,584,7
9.439503,-4.810277,-7.082382,584,7
9.439901,-4.81539,-7.0790524,584,7
9.440735,-4.8112473,-7.08005,584,7
15.852519,11.85903,6.9972987,584,8
15.852562,11.8591,6.9972844,584,8
15.8739395,11.880408,6.9759445,584,8
15.853462,11.860021,6.996805,584,8
15.852688,11.859288,6.9972324,584,8
15.8521185,11.858644,6.9978013,584,8
15.852149,11.858661,6.997782,584,8
13.125515,2.0148876,5.000592,586,1
13.135569,1.9983156,4.983678,586,1
13.11937,2.0132048,4.999206,586,1
13.115437,2.0066829,4.9887185,586,1
13.092444,2.0403235,5.0553303,586,1
13.0810585,2.0481014,5.0587897,586,1
8.95307,3.345448,-0.8815664,586,2
8.949846,3.3395517,-0.88265395,586,2
8.941981,3.3496814,-0.8917889,586,2
8.950252,3.3451788,-0.8823037,586,2
8.9390545,3.3530014,-0.8935517,586,2
8.947281,3.3706172,-0.8859771,586,2
14.943913,2.3142803,5.9620914,586,3
14.949082,2.3204691,5.9573717,586,3
14.94327,2.3190992,5.96013,586,3
14.941849,2.321928,5.947216,586,3
14.945486,2.314475,5.9631515,586,3
14.949122,2.3214455,5.957884,586,3
6.117994,-9.292633,-2.6090503,586,4
6.1174707,-9.292312,-2.6090882,586,4
6.1179543,-9.292598,-2.6090631,586,4
6.1179466,-9.292541,-2.6090677,586,4
6.117922,-9.292552,-2.609045,586,4
6.1178865,-9.292572,-2.6090465,586,4
6.11792,-9.292596,-2.6090386,586,4
14.637653,1.5737469,6.4483094,586,5
14.63911,1.5474509,6.4478436,586,5
14.609297,1.5515114,6.4207544,586,5
14.631446,1.5846121,6.442433,586,5
14.6235895,1.5591769,6.432405,586,5
14.621913,1.5550491,6.428744,586,5
12.99505,2.1477845,5.3549547,586,6
12.987363,2.16464,5.3939357,586,6
13.017665,2.1315744,5.334096,586,6
13.003056,2.1538239,5.362553,586,6
13.027987,2.1379454,5.377878,586,6
13.004154,2.1495738,5.3566775,586,6
11.247557,1.1545131,-1.9098523,586,7
11.279288,1.1370189,-1.9030204,586,7
11.2510805,1.1315846,-1.8791513,586,7
11.272963,1.1310436,-1.8859715,586,7
11.263018,1.1471064,-1.8914245,586,7
11.271384,1.166974,-1.907436,586,7
14.760862,2.2571523,6.7164235,586,8
14.796962,2.2929273,6.7482862,586,8
14.800698,2.2982514,6.752876,586,8
14.80264,2.2973266,6.7517233,586,8
14.800837,2.2941186,6.751996,586,8
14.813305,2.3137822,6.7670746,586,8
14.799243,2.2929113,6.7522187,586,8
2.9861863,3.9764924,15.375579,588,1
2.9839096,3.9790075,15.37775,588,1
2.9589472,4.003826,15.402487,588,1
2.9813898,3.9805994,15.379923,588,1
2.9821575,3.979676,15.379351,588,1
2.9864554,3.9756172,15.375009,588,1
10.998571,-3.6880198,2.5472312,588,2
11.006233,-3.6932933,2.5390859,588,2
10.985208,-3.6989458,2.5652695,588,2
10.980424,-3.6950004,2.5716453,588,2
10.969631,-3.70511,2.5863695,588,2
10.979234,-3.6966858,2.5730164,588,2
7.6215863,-1.580063,7.9034243,588,3
7.620813,-1.5657856,7.8866377,588,3
7.5969863,-1.5727679,7.90635,588,3
7.5996203,-1.5730226,7.899034,588,3
7.60192,-1.5707647,7.9066424,588,3
7.603317,-1.572726,7.9050055,588,3
7.977894,-1.3027424,8.214451,588,4
7.969393,-1.3146968,8.197723,588,4
7.978419,-1.3387204,8.181746,588,4
7.9686875,-1.2887334,8.214675,588,4
7.9547396,-1.2930356,8.208994,588,4
7.9726434,-1.2818552,8.219209,588,4
8.006942,-1.2446226,8.239056,588,4
5.7915835,-1.3066189,8.393018,588,5
5.792611,-1.3084598,8.386304,588,5
5.787976,-1.3086677,8.388997,588,5
5.788645,-1.3085476,8.389611,588,5
5.7879276,-1.3084207,8.389594,588,5
5.7900434,-1.308817,8.388184,588,5
8.03306,-1.6646457,6.699806,588,6
8.070736,-1.6464915,6.675289,588,6
8.036868,-1.6418083,6.7066693,588,6
8.0265255,-1.628082,6.7256536,588,6
8.040421,-1.6403475,6.7042875,588,6
8.038077,-1.641495,6.704949,588,6
8.00888,-1.6350362,6.7377954,588,7
8.016602,-1.629554,6.743375,588,7
8.008858,-1.6338098,6.745913,588,7
7.9976964,-1.6201606,6.7582808,588,7
8.019275,-1.6280401,6.740664,588,7
8.0093,-1.6345001,6.7443776,588,7
8.404387,-1.018851,7.2921014,588,8
8.407145,-1.0496826,7.264246,588,8
8.40268,-1.0135641,7.290122,588,8
8.4032955,-1.0112292,7.2920966,588,8
8.396258,-0.9915406,7.318948,588,8
8.369444,-0.9773448,7.329533,588,8
8.402105,-1.011825,7.2913866,588,8
1.7749346,5.69132,5.1589828,590,1
1.7752651,5.699722,5.1464677,590,1
1.7755363,5.6946373,5.155233,590,1
1.7748945,5.695837,5.1517706,590,1
1.7754444,5.6967516,5.152389,590,1
1.7753695,5.703567,5.137758,590,1
1.4652725,-6.1650324,0.8864257,590,2
1.4713833,-6.16321,0.8776423,590,2
1.4560355,-6.1689844,0.89584947,590,2
1.4520317,-6.183561,0.8987984,590,2
1.4563329,-6.1737404,0.89519805,590,2
1.4575717,-6.169482,0.893739,590,2
8.942072,11.292685,10.063466,590,4
8.942057,11.292451,10.06317,590,4
8.941989,11.292736,10.063473,590,4
8.942091,11.2926655,10.063428,590,4
8.942083,11.292632,10.063435,590,4
8.942101,11.292729,10.063478,590,4
9.801832,-2.8175805,-8.304888,590,5
9.800559,-2.8183496,-8.304187,590,5
9.800788,-2.8182101,-8.304317,590,5
9.801298,-2.817633,-8.304261,590,5
9.801874,-2.81742,-8.304806,590,5
9.801931,-2.8173876,-8.304842,590,5
9.801818,-2.8174577,-8.304771,590,5
6.8059335,-3.5631385,-4.8431773,590,6
6.79696,-3.5742505,-4.8455176,590,6
6.7957473,-3.5693874,-4.848602,590,6
6.814982,-3.5583863,-4.827856,590,6
6.835686,-3.5335875,-4.805426,590,6
6.8510866,-3.539871,-4.7862544,590,6
6.7333207,-3.6261337,-4.927267,590,7
6.7400208,-3.6196916,-4.920406,590,7
6.7253084,-3.63369,-4.933048,590,7
6.7622433,-3.6030743,-4.9027214,590,7
6.741863,-3.6095984,-4.906252,590,7
6.748019,-3.6053934,-4.898027,590,7
7.073637,-4.6677394,-7.0786724,590,8
7.07419,-4.668836,-7.077252,590,8
7.0737185,-4.667856,-7.0784655,590,8
7.0735235,-4.6677065,-7.0783143,590,8
7.073734,-4.667679,-7.078614,590,8
7.074886,-4.666341,-7.079452,590,8
9.391799,-6.3616047,4.3581576,592,1
9.407965,-6.3728676,4.343472,592,1
9.394295,-6.367215,4.35276,592,1
9.402141,-6.3703256,4.347226,592,1
9.400746,-6.3690515,4.347776,592,1
9.408899,-6.3728013,4.3419533,592,1
9.397206,-6.3680596,4.351009,592,1
10.801073,-5.632263,3.9535558,592,2
10.795913,-5.6250024,3.9432669,592,2
10.800581,-5.632759,3.9524698,592,2
10.828736,-5.6642876,3.9854367,592,2
10.804688,-5.6363406,3.9564471,592,2
10.802394,-5.635705,3.9574614,592,2
-5.6414533,0.27353287,-2.4579701,592,3
-5.6414256,0.27348214,-2.4580038,592,3
-5.6414447,0.27341923,-2.4580173,592,3
-5.6414566,0.27345747,-2.4579928,592,3
-5.641433,0.27342543,-2.458004,592,3
-5.6414332,0.2734701,-2.4579635,592,3
8.272271,-7.346507,5.0673203,592,5
8.273388,-7.346762,5.0668645,592,5
8.267367,-7.351715,5.07179,592,5
8.276255,-7.345385,5.0648184,592,5
8.271882,-7.3479214,5.067926,592,5
8.271799,-7.348138,5.0678315,592,5
9.880568,-6.567169,4.0089006,592,6
9.868302,-6.5531836,4.0028625,592,6
9.878209,-6.569587,4.010723,592,6
9.870758,-6.5759416,4.019835,592,6
9.9074,-6.5582395,3.98329,592,6
9.88161,-6.5650477,4.0078616,592,6
9.887628,-6.556996,4.003848,592,6
10.680794,-4.5486035,3.227799,592,7
10.669073,-4.5595956,3.238417,592,7
10.679887,-4.5478044,3.2291293,592,7
10.682753,-4.53343,3.2154016,592,7
10.681384,-4.5335064,3.225502,592,7
10.680797,-4.549128,3.2288048,592,7
17.788815,-6.8584538,3.8395422,594,1
17.788834,-6.8592286,3.8399746,594,1
17.78884,-6.8592224,3.839919,594,1
17.788841,-6.859209,3.839903,594,1
17.788836,-6.859168,3.8399134,594,1
17.78883,-6.8591957,3.8399205,594,1
17.580244,-2.1892698,5.349597,594,2
17.617285,-2.1552474,5.313164,594,2
17.592026,-2.1811159,5.3373375,594,2
17.592035,-2.1808438,5.3374085,594,2
17.609493,-2.1761508,5.32198,594,2
17.579466,-2.185974,5.349475,594,2
6.61377,16.0244,4.822248,594,3
6.614317,16.02471,4.8221283,594,3
6.614134,16.024935,4.8221474,594,3
6.5905476,16.012905,4.8192635,594,3
6.614131,16.02493,4.8221326,594,3
6.613961,16.024803,4.822054,594,3
6.6135535,16.024479,4.82205,594,3
18.44225,-3.0611415,5.180857,594,5
18.4383,-3.0651977,5.184487,594,5
18.44128,-3.068292,5.183936,594,5
18.44889,-3.0515084,5.1729817,594,5
18.441462,-3.0708148,5.18461,594,5
18.444569,-3.0626109,5.1798954,594,5
17.855717,-2.0759423,5.0866227,594,6
17.838564,-2.0896494,5.10532,594,6
17.823797,-2.1033583,5.1238246,594,6
17.840439,-2.0764804,5.095575,594,6
17.832668,-2.0836337,5.1058836,594,6
17.84097,-2.0803528,5.097901,594,6
18.501774,-2.7691307,5.0363193,594,7
18.487791,-2.781505,5.048779,594,7
18.504807,-2.7734582,5.036729,594,7
18.502586,-2.7689497,5.0359836,594,7
18.50471,-2.769936,5.0353065,594,7
18.50342,-2.7688713,5.0354834,594,7
4.5413995,6.5270133,14.194842,594,8
4.520325,6.5007796,14.175323,594,8
4.521931,6.503906,14.176399,594,8
4.5217266,6.5036163,14.176302,594,8
4.521755,6.5036845,14.176335,594,8
4.5216846,6.5035686,14.17628,594,8
4.5220523,6.5039425,14.176552,594,8
12.390596,-6.9462104,6.590568,596,1
12.392683,-6.947815,6.5859776,596,1
12.389796,-6.946156,6.591503,596,1
12.398656,-6.9355564,6.582496,596,1
12.395827,-6.939982,6.585837,596,1
12.409527,-6.924983,6.5728264,596,1
-0.06305083,-2.4888892,5.657818,596,2
-0.060837157,-2.4806674,5.655309,596,2
-0.029798845,-2.456443,5.624322,596,2
-0.03331691,-2.4578946,5.627629,596,2
-0.025932765,-2.4545593,5.6205993,596,2
-0.01696623,-2.4500132,5.613395,596,2
1.5720422,-0.9732505,12.523487,596,3
1.583793,-0.9846018,12.5140915,596,3
1.5560129,-0.95661396,12.540653,596,3
1.5641335,-0.96480316,12.533466,596,3
1.5693593,-0.9699304,12.526131,596,3
1.5666196,-0.96729535,12.530603,596,3
12.893258,0.1749032,-7.028049,596,4
12.893135,0.1743764,-7.027971,596,4
12.8931875,0.17481962,-7.0279765,596,4
12.893201,0.17482014,-7.0279627,596,4
12.893227,0.17485602,-7.0279484,596,4
12.893222,0.17475641,-7.027892,596,4
12.893118,0.17484269,-7.0277076,596,4
12.530585,-6.799202,6.454585,596,5
12.527213,-6.803273,6.457581,596,5
12.549958,-6.7800455,6.4355416,596,5
12.524722,-6.8051033,6.460164,596,5
12.534417,-6.7961097,6.450656,596,5
12.537986,-6.7926636,6.4475594,596,5
1.8560743,-1.2472777,12.178571,596,6
1.8539629,-1.2450196,12.181315,596,6
1.8510847,-1.2425948,12.184683,596,6
1.8540666,-1.2452549,12.181226,596,6
1.853872,-1.2451851,12.181327,596,6
1.8579488,-1.2489853,12.176458,596,6
0.118573,-2.3791442,5.491405,596,7
0.08624899,-2.394064,5.5216656,596,7
0.12934765,-2.368833,5.482594,596,7
0.1164109,-2.3810244,5.494962,596,7
0.08696329,-2.392259,5.521684,596,7
0.08580454,-2.3911457,5.5232787,596,7
0.26851204,-2.35729,5.3598866,596,8
0.24002632,-2.3720095,5.3872476,596,8
0.24860781,-2.3616407,5.379119,596,8
0.22313793,-2.3751209,5.40222,596,8
0.25468138,-2.359764,5.372214,596,8
0.24019271,-2.3609028,5.3864293,596,8
0.23733369,-2.3527553,5.389239,596,8
-1.6513616,3.4732304,8.55349,598,1
-1.6574416,3.476435,8.557308,598,1
-1.6573769,3.4766707,8.557542,598,1
-1.6574541,3.4762142,8.557335,598,1
-1.6861366,3.4467468,8.527675,598,1
-1.6578659,3.4757447,8.556687,598,1
-6.554389,1.1242293,14.726939,598,2
-6.5329523,1.1223531,14.725015,598,2
-6.5525827,1.1248963,14.726049,598,2
-6.5577116,1.1212538,14.729854,598,2
-6.5515027,1.1248324,14.726227,598,2
-6.55104,1.1260729,14.724723,598,2
3.422657,-6.08385,0.48963326,598,3
3.4227927,-6.0838785,0.48971784,598,3
3.4226084,-6.0840507,0.48958126,598,3
3.422642,-6.084216,0.4894973,598,3
3.4222524,-6.083372,0.4900663,598,3
3.4223385,-6.083376,0.49017164,598,3
3.2298384,9.303615,-6.628974,598,7
3.2287743,9.324037,-6.649606,598,7
3.2285624,9.325031,-6.650666,598,7
3.228005,9.330873,-6.6565785,598,7
3.228398,9.327201,-6.652914,598,7
3.2284706,9.326542,-6.6522174,598,7
3.2286007,9.326794,-6.6524606,598,7
-0.58424944,3.046309,7.9488463,598,8
-0.5837696,3.0455759,7.948219,598,8
-0.5840955,3.04641,7.9488225,598,8
-0.587291,3.048351,7.9520926,598,8
-0.58390856,3.045748,7.9484024,598,8
-0.5832315,3.0460193,7.9483743,598,8
5.497525,1.4603858,10.200145,600,1
5.504109,1.448518,10.207486,600,1
5.502102,1.457385,10.19705,600,1
5.4955072,1.467925,10.210498,600,1
5.5226107,1.4465961,10.236399,600,1
5.5159917,1.4498606,10.230306,600,1
5.3836193,0.9695032,11.626853,600,2
5.372048,0.96605843,11.637538,600,2
5.3607736,0.9542567,11.649066,600,2
5.3755126,0.96731645,11.633724,600,2
5.3743386,0.96695095,11.635483,600,2
5.375723,0.9670424,11.6336775,600,2
8.627107,-2.8301332,-2.89538,600,3
8.636948,-2.8401399,-2.8846443,600,3
8.631385,-2.8337889,-2.8913388,600,3
8.6302395,-2.8318658,-2.8925657,600,3
8.637241,-2.8451393,-2.8828855,600,3
8.616813,-2.8177311,-2.9057326,600,3
8.617886,-2.8193195,-2.904686,600,3
8.129953,-1.10287,12.718726,600,4
8.130201,-1.1029422,12.719122,600,4
8.129933,-1.1025577,12.718698,600,4
8.129983,-1.1027337,12.718681,600,4
8.130176,-1.1012373,12.71703,600,4
8.1281,-1.0986974,12.714499,600,4
8.036752,-2.703266,-3.3870316,600,5
8.023926,-2.7097769,-3.3992991,600,5
8.04048,-2.6976366,-3.3825574,600,5
8.047122,-2.68741,-3.3757122,600,5
8.0435295,-2.6946833,-3.3795917,600,5
8.036002,-2.6987665,-3.386789,600,5
7.9463754,-2.7672682,-3.4762332,600,6
7.9319663,-2.773051,-3.4875712,600,6
7.9035373,-2.803462,-3.520831,600,6
7.9369264,-2.7792356,-3.483539,600,6
7.9283233,-2.7759106,-3.4934535,600,6
7.9424725,-2.7673619,-3.4802134,600,6
7.050683,0.90125406,10.793135,600,7
7.096194,0.8738155,10.758195,600,7
7.079592,0.89690834,10.782293,600,7
7.061432,0.9068762,10.796125,600,7
7.0782814,0.8921106,10.779117,600,7
7.1329665,0.86391205,10.751378,600,7
7.1205425,0.87529147,10.758324,600,7
5.9656405,1.1141266,10.989363,600,8
5.951266,1.1284183,11.027088,600,8
5.9711967,1.1112278,11.010917,600,8
5.9786835,1.1025466,11.004982,600,8
5.98199,1.1050788,11.00667,600,8
5.9836135,1.1077987,11.005417,600,8
